t,T,edge,bal,ela
1630.0,0.6948508706070333,10900.0,8361828.338121574,961.6517095822387
1631.0,1.9943647708720231,10900.0,-7573214.311069416,1163.5972499665716
1632.0,1.5079954875837824,10900.0,-1611128.9989781212,1084.0565905670596
1633.0,1.7027088418812015,10900.0,-4001399.3964762464,1115.9188856654198
1634.0,1.2117522870533257,10900.0,2014049.7885011872,1042.3548843659914
1635.0,3.0308361533209833,10900.0,-20293590.664017882,1322.2265300388394
1636.0,0.6137255682426952,10900.0,9334134.128098566,949.0377280218426
1637.0,1.613541235175207,10900.0,-2934466.6908792155,1105.39040851225
1638.0,2.571210492796034,10900.0,-14684350.831279421,1251.593048789682
1639.0,1.9090315645709053,10900.0,-6576518.38710559,1149.7428738995375
1640.0,1.2467153857546558,10900.0,1529200.0379519109,1050.964969756597
1641.0,1.059936909809469,10900.0,3804198.685130574,1021.0910536703
1642.0,2.1547843076227826,10900.0,-9632207.31665469,1187.3351845210598
1643.0,1.1500801566156893,10900.0,2673683.402850723,1028.9932068288495
1644.0,1.166088634727032,10900.0,2464574.6245300416,1040.4005945015365
1645.0,1.5209436578560913,10900.0,-1896779.4521995857,1093.3530868534215
1646.0,1.1184028542344224,10900.0,3029502.711919793,1029.1885006555178
1647.0,1.0316953095468904,10900.0,4084746.969278465,1021.0980878784964
1648.0,1.014881812865366,10900.0,4285542.444867192,1008.7985762517092
1649.0,2.0470759917082644,10900.0,-8372556.984192699,1171.9806456937556
1650.0,0.890602907940309,10900.0,5803880.681554761,993.2670335811547
1651.0,-0.0980314778989837,10900.0,17922180.85252148,841.3520814860639
1652.0,1.0655272004975034,10900.0,3658533.641337664,1022.5763014072223
1653.0,1.7973381179296037,10900.0,-5306124.607895575,1135.7335760096585
1654.0,1.1364031456528982,10900.0,2804928.937799667,1030.8322549270545
1655.0,0.5714082082888763,10900.0,9738398.664028201,946.0677856886331
1656.0,1.418999168088293,10900.0,-645364.7870627949,1074.347159902426
1657.0,0.8301302759787577,10900.0,6584457.9971487615,985.5314977001028
1658.0,1.2472139020071227,10900.0,1481046.0394966193,1053.6222180821849
1659.0,0.891977437550425,10900.0,5847775.199394161,996.3998357491488
1660.0,1.44513604168045,10900.0,-922492.6518226434,1085.1197112750276
1661.0,1.3410091956989278,10900.0,366067.4007211607,1064.071757021447
1662.0,1.0424024835028725,10900.0,4037674.604384063,1012.1549129588418
1663.0,1.414560127696622,10900.0,-515065.70897245687,1075.2758373116917
1664.0,1.790082488500123,10900.0,-5109370.074227249,1129.7875393633424
1665.0,0.7457852781847105,10900.0,7701953.978965467,972.7257323060307
1666.0,0.9443216954606379,10900.0,5274625.853501145,1005.7553084042098
1667.0,0.7876531593770393,10900.0,7204518.075389055,979.7865008639451
1668.0,0.721938616366705,10900.0,8021361.057088176,970.0336697057198
1669.0,0.10080455772573194,10900.0,15650703.586593177,874.9729925962229
1670.0,-0.38069940488537934,10900.0,21572540.209358457,802.0919852851378
1671.0,0.6390485325504862,10900.0,9095606.206332885,958.2338815010595
1672.0,3.5403406629819267,10900.0,-26444566.349500265,1403.8471074448275
1673.0,0.8837375936349359,10900.0,6152180.711837363,995.5280486883436
1674.0,0.8632833285600068,10900.0,6419116.490678168,991.04966693751
1675.0,1.1958214113462482,10900.0,2358287.129716818,1046.968307460359
1676.0,2.1049809250447042,10900.0,-8772327.816666534,1180.1500710754235
1677.0,2.4899785732515163,10900.0,-13479733.160156252,1238.3833276629364
1678.0,0.8896253168902888,10900.0,6147711.006519762,995.0847863624413
1679.0,2.978568005786653,10900.0,-19461716.321106076,1316.731342333618
1680.0,2.505239444024758,10900.0,-13659506.683001893,1243.067203391252
1681.0,1.572778980182564,10900.0,-2235755.0828929013,1095.8678597187334
1682.0,1.5615067038197212,10900.0,-2110105.636854357,1095.7809451833746
